id,fecha,convocatoria,facultad,carrera,tipo_colegio,estado_pago,concepto,monto,paso_embudo
4645,2024-11-18 05:20:33,2024-II,Otras,Desarrollo Rural,Privado,Validado,Inscripción,274.42,3
3612,2024-11-18 08:18:26,2024-II,RRNN,Ing. RRNN,Estatal,Observado,Examen,189.28,1
3980,2024-11-18 13:37:31,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,216.94,2
4321,2024-11-18 17:42:39,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,296.88,1
4041,2024-11-19 00:36:45,2024-II,RRNN,Ing. RRNN,Estatal,Validado,Examen,247.47,3
1345,2024-11-19 03:31:52,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,291.22,3
2716,2024-11-19 07:11:52,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Otros,127.28,2
3108,2024-11-19 08:29:47,2024-II,Agronomía,Agronomía,Estatal,Validado,Constancias,31.44,3
2764,2024-11-19 20:11:10,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,245.87,3
1767,2024-11-20 13:48:05,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,241.83,1
3167,2024-11-20 17:23:59,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,257.48,3
3012,2024-11-21 03:41:26,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Pendiente,Matrícula,386.27,1
268,2024-11-21 04:17:01,2024-II,Otras,Desarrollo Rural,Estatal,Pendiente,Otros,102.42,1
1361,2024-11-21 11:02:31,2024-II,Económicas,Contabilidad,Estatal,Validado,Constancias,42.01,2
4124,2024-11-21 11:45:59,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,234.34,2
3717,2024-11-21 20:56:54,2024-II,Otras,Ing. Mecánica,Privado,Observado,Examen,244.7,1
3820,2024-11-21 21:31:31,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,151.06,3
4052,2024-11-21 22:23:07,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,225.32,2
400,2024-11-22 05:12:46,2024-II,Económicas,Economía,Privado,Validado,Matrícula,406.45,3
304,2024-11-22 09:14:28,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,431.78,3
4398,2024-11-22 10:01:06,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,396.26,3
4389,2024-11-22 11:34:50,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Examen,193.52,2
2626,2024-11-22 15:17:57,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,291.36,3
1967,2024-11-22 19:02:58,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,220.3,3
4851,2024-11-22 23:54:46,2024-II,Económicas,Administración,Estatal,Validado,Matrícula,371.69,3
2822,2024-11-23 08:16:41,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,201.28,3
1756,2024-11-23 11:32:32,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,272.76,3
2008,2024-11-23 13:53:05,2024-II,Otras,Desarrollo Rural,Estatal,Observado,Matrícula,433.8,1
1683,2024-11-23 16:14:22,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Examen,153.72,2
2042,2024-11-23 17:20:35,2024-II,Agronomía,Agronomía,Estatal,Observado,Otros,63.58,1
854,2024-11-23 19:40:50,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,239.83,3
2995,2024-11-23 23:05:25,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,456.14,3
984,2024-11-24 01:53:39,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,179.05,2
2845,2024-11-24 10:42:01,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Examen,192.29,1
2768,2024-11-24 15:39:06,2024-II,Otras,Ing. Mecánica,Privado,Validado,Inscripción,208.54,3
2245,2024-11-24 21:20:30,2024-II,Otras,Desarrollo Rural,Privado,Validado,Constancias,44.74,3
3501,2024-11-25 01:04:03,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,269.09,2
4443,2024-11-25 02:10:04,2024-II,Otras,Ing. Mecánica,Privado,Pendiente,Inscripción,294.06,1
2127,2024-11-25 09:10:46,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Matrícula,370.79,1
2100,2024-11-25 10:05:38,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,222.98,3
3600,2024-11-25 12:26:56,2024-II,Zootecnia,Zootecnia,Privado,Validado,Otros,74.58,3
1960,2024-11-26 04:02:47,2024-II,Económicas,Economía,Privado,Validado,Inscripción,230.55,3
2089,2024-11-26 06:53:50,2024-II,Agronomía,Agronomía,Estatal,Pendiente,Examen,198.43,1
1112,2024-11-26 07:22:20,2024-II,RRNN,Ing. Forestal,Privado,Validado,Otros,121.17,3
1428,2024-11-26 10:49:18,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,265.75,3
1432,2024-11-26 19:11:52,2024-II,Económicas,Contabilidad,Estatal,Validado,Examen,212.27,3
3440,2024-11-26 19:16:42,2024-II,Otras,Ing. Mecánica,Estatal,Pendiente,Inscripción,271.93,1
3804,2024-11-26 19:17:36,2024-II,Zootecnia,Zootecnia,Privado,Pendiente,Inscripción,240.84,1
1286,2024-11-27 02:38:19,2024-II,Económicas,Contabilidad,Estatal,Observado,Examen,193.45,1
3890,2024-11-27 16:16:48,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,460.85,3
3634,2024-11-27 20:30:22,2024-II,Zootecnia,Zootecnia,Estatal,Pendiente,Examen,180.97,1
1264,2024-11-28 10:09:07,2024-II,Económicas,Administración,Estatal,Validado,Examen,190.69,3
1018,2024-11-28 13:28:31,2024-II,Económicas,Administración,Estatal,Validado,Matrícula,376.84,3
1344,2024-11-28 19:37:25,2024-II,Económicas,Contabilidad,Estatal,Validado,Examen,230.11,2
4135,2024-11-28 19:57:53,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,158.77,2
1076,2024-11-29 07:32:39,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Observado,Examen,248.71,1
1898,2024-11-29 13:39:22,2024-II,Otras,Ing. Mecánica,Estatal,Pendiente,Examen,161.96,1
692,2024-11-29 14:16:03,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Pendiente,Matrícula,359.01,1
887,2024-11-29 16:25:13,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,165.62,3
4589,2024-11-29 19:45:55,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,272.5,3
2306,2024-11-29 22:54:58,2024-II,RRNN,Ing. Ambiental,Privado,Pendiente,Inscripción,280.6,1
1824,2024-11-30 03:10:15,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,255.86,2
1903,2024-11-30 05:05:33,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Constancias,76.45,3
2401,2024-11-30 06:40:36,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Constancias,59.96,3
1675,2024-12-01 16:24:33,2024-II,Económicas,Economía,Privado,Pendiente,Inscripción,212.68,1
3374,2024-12-01 22:21:47,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,203.41,2
3690,2024-12-02 10:23:09,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,209.87,2
363,2024-12-02 12:09:30,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,256.39,3
3043,2024-12-02 14:15:30,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,446.37,3
3400,2024-12-02 16:10:52,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,211.92,3
2027,2024-12-02 16:29:18,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,356.34,3
3162,2024-12-02 21:59:57,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,277.71,3
236,2024-12-02 23:06:58,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,175.05,2
4995,2024-12-02 23:52:30,2024-II,Otras,Desarrollo Rural,Privado,Pendiente,Inscripción,254.34,1
4151,2024-12-03 00:43:13,2024-II,RRNN,Ing. Forestal,Estatal,Validado,Examen,199.67,3
534,2024-12-03 02:32:05,2024-II,RRNN,Ing. RRNN,Estatal,Validado,Constancias,55.15,3
4221,2024-12-03 08:00:56,2024-II,RRNN,Ing. Forestal,Privado,Validado,Inscripción,286.36,3
2396,2024-12-03 08:26:38,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,480.71,3
4428,2024-12-03 10:30:52,2024-II,Económicas,Economía,Privado,Validado,Examen,178.75,2
2951,2024-12-03 22:30:44,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Inscripción,273.05,3
1077,2024-12-03 22:57:57,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,252.64,3
2308,2024-12-04 15:26:04,2024-II,Otras,Desarrollo Rural,Privado,Pendiente,Examen,162.83,1
3371,2024-12-04 23:35:26,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,202.23,3
4239,2024-12-05 01:22:08,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,211.31,2
1206,2024-12-05 01:23:39,2024-II,Económicas,Economía,Estatal,Validado,Examen,242.83,3
2855,2024-12-05 02:52:09,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,236.2,2
3059,2024-12-05 03:21:24,2024-II,Otras,Ing. Mecánica,Privado,Validado,Matrícula,350.12,3
1240,2024-12-05 08:38:42,2024-II,Agronomía,Agronomía,Privado,Observado,Inscripción,210.1,1
885,2024-12-05 10:49:30,2024-II,Zootecnia,Zootecnia,Privado,Pendiente,Examen,176.51,1
1783,2024-12-05 22:31:40,2024-II,Zootecnia,Zootecnia,Estatal,Pendiente,Matrícula,444.7,1
4150,2024-12-06 03:49:57,2024-II,Otras,Ing. Mecánica,Privado,Pendiente,Matrícula,450.55,1
3683,2024-12-06 11:45:48,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,402.6,3
2395,2024-12-06 14:45:01,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Otros,75.75,3
1333,2024-12-06 16:39:45,2024-II,Económicas,Administración,Estatal,Validado,Inscripción,221.07,3
3778,2024-12-06 23:44:02,2024-II,RRNN,Ing. Forestal,Privado,Validado,Inscripción,231.07,2
2303,2024-12-07 03:30:01,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Pendiente,Examen,168.02,1
1650,2024-12-07 06:49:08,2024-II,Económicas,Contabilidad,Privado,Validado,Examen,221.95,3
4977,2024-12-07 08:22:34,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,288.82,3
4917,2024-12-07 09:10:47,2024-II,Económicas,Contabilidad,Privado,Observado,Examen,220.75,1
1815,2024-12-07 11:37:02,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,153.78,3
4199,2024-12-07 14:00:09,2024-II,Otras,Desarrollo Rural,Privado,Observado,Matrícula,401.84,1
4749,2024-12-07 15:16:57,2024-II,Zootecnia,Zootecnia,Privado,Validado,Matrícula,493.82,3
747,2024-12-07 17:24:17,2024-II,Otras,Desarrollo Rural,Privado,Pendiente,Inscripción,221.58,1
2323,2024-12-07 17:36:54,2024-II,RRNN,Ing. Ambiental,Privado,Validado,Inscripción,201.56,2
3112,2024-12-07 21:47:00,2024-II,RRNN,Ing. RRNN,Privado,Validado,Matrícula,465.2,3
4410,2024-12-08 01:10:30,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,480.83,3
2511,2024-12-09 03:33:26,2024-II,Zootecnia,Zootecnia,Privado,Pendiente,Matrícula,467.76,1
3286,2024-12-09 05:14:14,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Matrícula,418.52,3
1293,2024-12-09 06:08:39,2024-II,Económicas,Administración,Privado,Validado,Constancias,78.71,2
1197,2024-12-09 11:19:12,2024-II,Zootecnia,Zootecnia,Estatal,Observado,Matrícula,455.6,1
970,2024-12-09 16:04:52,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,270.52,3
4541,2024-12-09 19:36:25,2024-II,Otras,Desarrollo Rural,Estatal,Pendiente,Examen,170.51,1
762,2024-12-10 08:33:35,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Matrícula,382.22,1
1121,2024-12-10 09:25:12,2024-II,Otras,Desarrollo Rural,Estatal,Pendiente,Inscripción,202.93,1
1627,2024-12-10 11:28:10,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,213.51,3
2061,2024-12-10 14:36:37,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,293.17,3
1469,2024-12-11 06:26:00,2024-II,Otras,Ing. Mecánica,Privado,Pendiente,Matrícula,474.9,1
2627,2024-12-11 09:58:39,2024-II,RRNN,Ing. Ambiental,Estatal,Validado,Inscripción,299.91,3
1521,2024-12-11 10:43:12,2024-II,RRNN,Ing. Ambiental,Estatal,Observado,Inscripción,213.32,1
1395,2024-12-11 15:04:50,2024-II,Otras,Ing. Mecánica,Privado,Pendiente,Examen,225.57,1
4805,2024-12-11 15:28:33,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,292.54,3
2936,2024-12-11 17:48:43,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Matrícula,367.37,3
2899,2024-12-11 18:08:17,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,405.67,3
4021,2024-12-11 20:02:30,2024-II,Económicas,Contabilidad,Estatal,Validado,Examen,170.99,3
1838,2024-12-11 21:04:00,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,245.58,2
3387,2024-12-12 01:44:37,2024-II,Agronomía,Agronomía,Estatal,Observado,Otros,92.85,1
2268,2024-12-12 02:59:57,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,353.07,3
3668,2024-12-12 12:12:14,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,217.53,3
1553,2024-12-12 17:09:17,2024-II,Zootecnia,Zootecnia,Estatal,Observado,Otros,100.15,1
280,2024-12-12 18:29:21,2024-II,Agronomía,Agronomía,Privado,Pendiente,Matrícula,394.65,1
2315,2024-12-12 22:25:07,2024-II,RRNN,Ing. Conser. Suelos,Privado,Validado,Inscripción,277.32,3
276,2024-12-13 00:00:42,2024-II,Zootecnia,Zootecnia,Privado,Pendiente,Inscripción,203.63,1
1716,2024-12-13 10:17:58,2024-II,Económicas,Economía,Estatal,Validado,Constancias,60.85,2
1232,2024-12-13 12:06:18,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,208.42,2
2596,2024-12-13 14:56:56,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,196.1,3
4246,2024-12-13 22:11:30,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,369.45,3
4442,2024-12-14 07:26:21,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,168.05,2
1128,2024-12-14 07:41:51,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,162.11,3
461,2024-12-14 13:31:14,2024-II,Otras,Desarrollo Rural,Privado,Validado,Matrícula,474.3,3
3620,2024-12-14 19:14:28,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,192.7,3
4569,2024-12-15 00:34:22,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Matrícula,450.36,3
2101,2024-12-15 01:43:38,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,249.2,3
415,2024-12-15 05:28:07,2024-II,Económicas,Administración,Estatal,Validado,Matrícula,490.68,3
3564,2024-12-15 08:25:24,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,185.94,3
3126,2024-12-15 10:57:51,2024-II,Agronomía,Agronomía,Privado,Validado,Matrícula,366.91,3
189,2024-12-16 04:15:18,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,370.68,3
2458,2024-12-16 08:18:00,2024-II,Otras,Ing. Mecánica,Privado,Validado,Inscripción,292.45,2
2068,2024-12-16 13:41:57,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,278.6,2
2538,2024-12-16 15:22:55,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,265.15,2
3819,2024-12-16 17:05:54,2024-II,Agronomía,Agronomía,Estatal,Observado,Inscripción,239.96,1
2850,2024-12-17 01:58:28,2024-II,Otras,Ing. Mecánica,Privado,Validado,Matrícula,433.67,3
1045,2024-12-17 02:11:07,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,264.79,2
194,2024-12-17 02:23:00,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Constancias,43.89,3
416,2024-12-17 04:38:44,2024-II,Económicas,Contabilidad,Privado,Pendiente,Matrícula,436.92,1
4295,2024-12-17 04:53:57,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,195.04,2
3942,2024-12-17 08:37:56,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,196.59,2
4024,2024-12-17 08:44:32,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,474.51,3
2872,2024-12-17 18:30:45,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,296.7,3
4372,2024-12-17 21:27:59,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,156.59,2
2171,2024-12-18 05:12:52,2024-II,Zootecnia,Zootecnia,Estatal,Pendiente,Inscripción,272.9,1
4043,2024-12-18 11:17:16,2024-II,Económicas,Administración,Estatal,Validado,Matrícula,464.11,3
1717,2024-12-18 14:50:11,2024-II,Otras,Desarrollo Rural,Privado,Validado,Inscripción,298.51,2
466,2024-12-18 19:45:45,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,226.51,2
1411,2024-12-18 22:43:05,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,164.15,3
1500,2024-12-18 23:37:50,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,218.6,2
1297,2024-12-19 00:09:57,2024-II,RRNN,Ing. Ambiental,Privado,Pendiente,Inscripción,208.79,1
571,2024-12-19 02:04:45,2024-II,Otras,Desarrollo Rural,Privado,Validado,Constancias,31.74,2
3166,2024-12-19 04:30:31,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Matrícula,363.25,3
3342,2024-12-19 08:09:36,2024-II,Otras,Ing. Mecánica,Estatal,Pendiente,Matrícula,440.8,1
2422,2024-12-19 13:26:46,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Otros,90.1,3
1799,2024-12-19 17:43:06,2024-II,RRNN,Ing. Ambiental,Estatal,Pendiente,Examen,214.45,1
3535,2024-12-19 19:23:42,2024-II,RRNN,Ing. Forestal,Privado,Validado,Inscripción,283.37,2
937,2024-12-19 20:50:56,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,164.97,2
2473,2024-12-20 00:42:12,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,220.48,2
4788,2024-12-20 01:55:16,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,155.57,3
878,2024-12-20 05:27:16,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Observado,Inscripción,298.86,1
1404,2024-12-20 07:32:35,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Otros,136.3,2
2981,2024-12-20 08:07:36,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,232.93,3
3340,2024-12-20 08:19:10,2024-II,Agronomía,Agronomía,Privado,Observado,Examen,207.54,1
1788,2024-12-20 10:52:36,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,234.36,3
1623,2024-12-20 16:35:44,2024-II,Económicas,Contabilidad,Estatal,Pendiente,Inscripción,296.47,1
3180,2024-12-20 21:24:22,2024-II,Otras,Ing. Mecánica,Privado,Pendiente,Inscripción,279.27,1
2176,2024-12-20 22:12:51,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Matrícula,432.56,3
941,2024-12-21 00:02:59,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,170.7,2
428,2024-12-21 02:11:37,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,208.1,3
3594,2024-12-21 09:28:19,2024-II,RRNN,Ing. RRNN,Estatal,Observado,Matrícula,358.23,1
3234,2024-12-21 12:24:44,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,203.12,3
3715,2024-12-21 17:12:38,2024-II,Económicas,Economía,Estatal,Pendiente,Inscripción,210.14,1
4676,2024-12-22 04:07:06,2024-II,RRNN,Ing. RRNN,Estatal,Validado,Examen,179.99,3
28,2024-12-22 11:21:55,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,497.94,3
544,2024-12-22 14:46:00,2024-II,Otras,Ing. Mecánica,Estatal,Validado,Matrícula,366.42,3
2119,2024-12-22 16:47:03,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,439.47,3
3499,2024-12-23 01:50:24,2024-II,Agronomía,Agronomía,Privado,Validado,Examen,170.74,3
2830,2024-12-23 07:16:11,2024-II,Económicas,Contabilidad,Privado,Validado,Examen,249.79,3
1519,2024-12-23 10:07:59,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Inscripción,225.89,3
492,2024-12-23 17:15:35,2024-II,Agronomía,Agronomía,Privado,Validado,Inscripción,286.25,3
634,2024-12-23 22:27:21,2024-II,Agronomía,Agronomía,Estatal,Validado,Matrícula,427.82,3
3648,2024-12-23 23:22:58,2024-II,RRNN,Ing. Forestal,Privado,Observado,Matrícula,489.72,1
1462,2024-12-24 03:51:52,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,206.81,2
818,2024-12-24 18:43:24,2024-II,Zootecnia,Zootecnia,Privado,Validado,Matrícula,363.13,3
3172,2024-12-24 20:05:56,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Matrícula,488.41,1
3105,2024-12-25 05:46:11,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Examen,185.98,2
2161,2024-12-25 14:51:24,2024-II,Zootecnia,Zootecnia,Estatal,Pendiente,Inscripción,263.67,1
4249,2024-12-25 18:31:19,2024-II,Zootecnia,Zootecnia,Privado,Validado,Inscripción,209.65,3
1709,2024-12-25 23:09:54,2024-II,Económicas,Administración,Estatal,Pendiente,Inscripción,214.32,1
2520,2024-12-26 01:26:12,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,208.57,3
1958,2024-12-26 04:57:58,2024-II,Económicas,Economía,Privado,Validado,Inscripción,260.52,3
787,2024-12-26 07:39:21,2024-II,Otras,Desarrollo Rural,Estatal,Pendiente,Inscripción,243.76,1
2783,2024-12-27 02:03:39,2024-II,Económicas,Administración,Estatal,Validado,Examen,174.45,2
1394,2024-12-27 06:57:51,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,287.47,1
2347,2024-12-27 15:12:11,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,242.14,2
2695,2024-12-27 15:36:59,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Inscripción,277.68,2
2019,2024-12-27 19:19:25,2024-II,Zootecnia,Zootecnia,Privado,Validado,Examen,240.8,2
2943,2024-12-28 05:11:02,2024-II,RRNN,Ing. Conser. Suelos,Estatal,Validado,Matrícula,388.17,3
3895,2024-12-28 15:07:52,2024-II,Otras,Desarrollo Rural,Estatal,Pendiente,Constancias,42.56,1
447,2024-12-28 16:58:49,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,230.05,2
3175,2024-12-28 18:53:57,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,249.34,3
1703,2024-12-28 19:33:02,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,247.85,2
1062,2024-12-29 10:15:32,2024-II,Económicas,Economía,Privado,Validado,Examen,232.71,2
410,2024-12-29 12:46:42,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Examen,166.64,2
4336,2024-12-29 13:55:51,2024-II,Económicas,Contabilidad,Estatal,Validado,Otros,119.88,3
1161,2024-12-29 14:15:22,2024-II,Agronomía,Agronomía,Privado,Observado,Inscripción,272.63,1
1184,2024-12-29 19:35:06,2024-II,Agronomía,Agronomía,Estatal,Validado,Inscripción,232.11,3
1094,2024-12-29 19:44:21,2024-II,RRNN,Ing. Forestal,Estatal,Observado,Inscripción,275.73,1
4492,2024-12-30 00:59:59,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,271.11,2
1835,2024-12-30 08:16:22,2024-II,Económicas,Administración,Estatal,Validado,Matrícula,383.73,3
2651,2024-12-30 08:42:29,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Otros,121.21,3
631,2024-12-30 16:29:22,2024-II,Otras,Desarrollo Rural,Estatal,Validado,Inscripción,298.9,2
2492,2024-12-30 16:45:18,2024-II,Económicas,Economía,Estatal,Validado,Otros,146.15,3
1025,2024-12-30 18:19:29,2024-II,Económicas,Administración,Estatal,Observado,Inscripción,247.06,1
4535,2024-12-30 22:10:25,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Examen,221.21,2
630,2024-12-31 03:58:37,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Matrícula,473.11,1
4650,2024-12-31 04:54:00,2024-II,Agronomía,Agronomía,Estatal,Validado,Examen,223.78,2
3653,2024-12-31 07:08:57,2024-II,Económicas,Economía,Estatal,Pendiente,Matrícula,452.94,1
3872,2024-12-31 10:56:24,2024-II,Ing. Informática,Ing. Informática y Sistemas,Privado,Validado,Matrícula,458.54,3
1354,2024-12-31 13:53:52,2024-II,Zootecnia,Zootecnia,Privado,Validado,Matrícula,377.87,3
3466,2024-12-31 17:04:30,2024-II,Otras,Desarrollo Rural,Privado,Validado,Examen,177.34,3
4190,2024-12-31 21:59:53,2024-II,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,276.88,3
2356,2024-12-31 23:07:19,2024-II,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Examen,172.6,3
2092,2024-12-31 23:37:41,2024-II,Económicas,Administración,Estatal,Validado,Examen,217.65,2
438,2025-01-01 01:27:30,2025-I,Económicas,Economía,Estatal,Validado,Matrícula,352.06,3
2485,2025-01-01 06:14:32,2025-I,RRNN,Ing. Forestal,Privado,Pendiente,Examen,163.98,1
1846,2025-01-01 16:29:38,2025-I,Económicas,Economía,Estatal,Validado,Matrícula,440.06,3
6,2025-01-01 16:46:56,2025-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Pendiente,Inscripción,214.82,1
254,2025-01-01 19:40:47,2025-I,Zootecnia,Zootecnia,Estatal,Validado,Examen,165.03,3
4951,2025-01-02 14:58:03,2025-I,Ing. Informática,Ing. Informática y Sistemas,Estatal,Validado,Inscripción,207.51,3
1974,2025-01-02 18:05:21,2025-I,RRNN,Ing. Conser. Suelos,Privado,Validado,Inscripción,273.22,3
1457,2025-01-02 18:23:51,2025-I,Económicas,Contabilidad,Privado,Validado,Inscripción,263.56,3
3738,2025-01-03 13:23:12,2025-I,Zootecnia,Zootecnia,Estatal,Validado,Inscripción,217.83,2
4040,2025-01-03 13:55:20,2025-I,Agronomía,Agronomía,Privado,Pendiente,Inscripción,254.9,1
